Type,U_id,ID_Image,Img_Large,URL_Article_image
MRI,MPX2033,MPX2033_synpic47283,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47283.png,https://medpix.nlm.nih.gov/case?id=0d1cfc80-d2ec-491b-b02e-1a9e367575a7
MRI,MPX2033,MPX2033_synpic47284,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47284.png,https://medpix.nlm.nih.gov/case?id=fe615085-10ba-47d9-9579-33498a78ab2a
MRI,MPX2033,MPX2033_synpic47285,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47285.png,https://medpix.nlm.nih.gov/case?id=8490c80d-5fcb-468d-997b-4dd638c08db0
MRI,MPX2033,MPX2033_synpic47286,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47286.png,https://medpix.nlm.nih.gov/case?id=26618f62-15ff-446e-9f83-d46af2f0685a
MRI,MPX2033,MPX2033_synpic47287,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47287.png,https://medpix.nlm.nih.gov/case?id=7424a4b4-547a-4b42-89d2-ccc2c01b2f8a
MRI,MPX2033,MPX2033_synpic47288,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47288.png,https://medpix.nlm.nih.gov/case?id=9695c6a6-ce5b-4e15-9190-60cb04f01895
MRI,MPX2033,MPX2033_synpic47289,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47289.png,https://medpix.nlm.nih.gov/case?id=512368e0-8660-4f52-a6d1-2a0a1cc509fd
MRI,MPX2033,MPX2033_synpic47290,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47290.png,https://medpix.nlm.nih.gov/case?id=8ecf7138-4f80-4d33-84a4-78f013d2ef1f
MRI,MPX2033,MPX2033_synpic47291,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47291.png,https://medpix.nlm.nih.gov/case?id=50a3f62c-c10c-43ee-89f8-27144af56295
MRI,MPX2033,MPX2033_synpic47292,https://openi.nlm.nih.gov//imgs/512/28/2033/MPX2033_synpic47292.png,https://medpix.nlm.nih.gov/case?id=d52d61c0-4f46-41bd-b239-79283532d3b5
MRI,MPX2041,MPX2041_synpic21981,https://openi.nlm.nih.gov//imgs/512/36/2041/MPX2041_synpic21981.png,https://medpix.nlm.nih.gov/case?id=4728e77a-4ca2-4769-956d-4d3b7214422c
MRI,MPX2041,MPX2041_synpic21982,https://openi.nlm.nih.gov//imgs/512/36/2041/MPX2041_synpic21982.png,https://medpix.nlm.nih.gov/case?id=a63f3d23-db92-479f-9aad-d767ee2cba5b
MRI,MPX2041,MPX2041_synpic21983,https://openi.nlm.nih.gov//imgs/512/36/2041/MPX2041_synpic21983.png,https://medpix.nlm.nih.gov/case?id=6bf88a90-2f4d-474f-af76-663af21f42b5
MRI,MPX2046,MPX2046_synpic42117,https://openi.nlm.nih.gov//imgs/512/41/2046/MPX2046_synpic42117.png,https://medpix.nlm.nih.gov/case?id=f4d12eb9-f1a5-43e1-9115-8cac32c9897d
MRI,MPX2046,MPX2046_synpic42118,https://openi.nlm.nih.gov//imgs/512/41/2046/MPX2046_synpic42118.png,https://medpix.nlm.nih.gov/case?id=06300ea9-d620-45fa-99b0-8badcf243bfc
MRI,MPX2046,MPX2046_synpic42119,https://openi.nlm.nih.gov//imgs/512/41/2046/MPX2046_synpic42119.png,https://medpix.nlm.nih.gov/case?id=d057dcec-2f28-4306-8676-aedac4ead5a6
MRI,MPX2046,MPX2046_synpic42120,https://openi.nlm.nih.gov//imgs/512/41/2046/MPX2046_synpic42120.png,https://medpix.nlm.nih.gov/case?id=7677ba96-e18f-4a0e-b08a-e1426e2c2ed8
MRI,MPX2043,MPX2043_synpic17061,https://openi.nlm.nih.gov//imgs/512/38/2043/MPX2043_synpic17061.png,https://medpix.nlm.nih.gov/case?id=4354d6c1-410b-4a71-852b-2c390baee5f0
MRI,MPX2043,MPX2043_synpic17062,https://openi.nlm.nih.gov//imgs/512/38/2043/MPX2043_synpic17062.png,https://medpix.nlm.nih.gov/case?id=7c1d554e-bc20-488f-9f7e-23c23280fd6b
MRI,MPX2043,MPX2043_synpic17064,https://openi.nlm.nih.gov//imgs/512/38/2043/MPX2043_synpic17064.png,https://medpix.nlm.nih.gov/case?id=50a28527-cffa-4bf3-9354-af06aa273536
MRI,MPX2065,MPX2065_synpic46279,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46279.png,https://medpix.nlm.nih.gov/case?id=1926ee07-5f24-43c4-94c0-2083ca1835eb
MRI,MPX2065,MPX2065_synpic46280,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46280.png,https://medpix.nlm.nih.gov/case?id=728b5548-4943-49cd-becf-296879d29f8d
MRI,MPX2065,MPX2065_synpic46281,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46281.png,https://medpix.nlm.nih.gov/case?id=84b0f9dd-03c8-47a0-9a5b-6f8b9720f918
MRI,MPX2065,MPX2065_synpic46282,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46282.png,https://medpix.nlm.nih.gov/case?id=2ce1e0d4-f921-4b52-b130-fc956822140f
MRI,MPX2065,MPX2065_synpic46300,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46300.png,https://medpix.nlm.nih.gov/case?id=fcb1df3b-b477-4fb5-8c6e-838737dd90c8
MRI,MPX2065,MPX2065_synpic46301,https://openi.nlm.nih.gov//imgs/512/60/2065/MPX2065_synpic46301.png,https://medpix.nlm.nih.gov/case?id=ccef40e5-83b5-4ccb-95f5-c9fe5c0dde5c
MRI,MPX2069,MPX2069_synpic24284,https://openi.nlm.nih.gov//imgs/512/64/2069/MPX2069_synpic24284.png,https://medpix.nlm.nih.gov/case?id=c5f05ad6-9e47-4ab5-8bcc-4e62b1964d98
MRI,MPX2069,MPX2069_synpic24285,https://openi.nlm.nih.gov//imgs/512/64/2069/MPX2069_synpic24285.png,https://medpix.nlm.nih.gov/case?id=becc7f25-0ce5-46b8-80c7-836e537ef8bc
MRI,MPX2069,MPX2069_synpic24286,https://openi.nlm.nih.gov//imgs/512/64/2069/MPX2069_synpic24286.png,https://medpix.nlm.nih.gov/case?id=43b6cb6c-9e1f-4ae3-97e0-e54c504ba955
MRI,MPX2077,MPX2077_synpic51021,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51021.png,https://medpix.nlm.nih.gov/case?id=b8f3ed2a-b0a8-468c-986c-85a7da7c3cc3
MRI,MPX2077,MPX2077_synpic51022,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51022.png,https://medpix.nlm.nih.gov/case?id=b14f8a15-af03-442c-8765-0a43723805c2
MRI,MPX2077,MPX2077_synpic51023,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51023.png,https://medpix.nlm.nih.gov/case?id=3bd0f320-327d-4713-be76-fe0d56df9277
MRI,MPX2077,MPX2077_synpic51024,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51024.png,https://medpix.nlm.nih.gov/case?id=8730b7dc-94a8-41b5-bd86-c5e90842ac25
MRI,MPX2077,MPX2077_synpic51025,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51025.png,https://medpix.nlm.nih.gov/case?id=e05f21ed-8fca-42d5-94c3-13875c802bc2
MRI,MPX2077,MPX2077_synpic51026,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51026.png,https://medpix.nlm.nih.gov/case?id=b2a85035-4034-4cda-87c5-98cad0e9140c
MRI,MPX2077,MPX2077_synpic51027,https://openi.nlm.nih.gov//imgs/512/72/2077/MPX2077_synpic51027.png,https://medpix.nlm.nih.gov/case?id=bdc669d5-8941-45c7-93ba-42b1a09e3b93
MRI,MPX2073,MPX2073_synpic12212,https://openi.nlm.nih.gov//imgs/512/68/2073/MPX2073_synpic12212.png,https://medpix.nlm.nih.gov/case?id=a876fe49-acc5-4477-88fb-779596d93d2e
MRI,MPX2073,MPX2073_synpic12214,https://openi.nlm.nih.gov//imgs/512/68/2073/MPX2073_synpic12214.png,https://medpix.nlm.nih.gov/case?id=baa118c2-a895-424a-9ecf-cc42e260c5b3
MRI,MPX2073,MPX2073_synpic12215,https://openi.nlm.nih.gov//imgs/512/68/2073/MPX2073_synpic12215.png,https://medpix.nlm.nih.gov/case?id=3147a2b1-7def-4700-bb82-20626045c7fd
MRI,MPX2073,MPX2073_synpic12216,https://openi.nlm.nih.gov//imgs/512/68/2073/MPX2073_synpic12216.png,https://medpix.nlm.nih.gov/case?id=f26c3950-1c56-4627-8063-a0a5a070189e
MRI,MPX2084,MPX2084_synpic40680,https://openi.nlm.nih.gov//imgs/512/79/2084/MPX2084_synpic40680.png,https://medpix.nlm.nih.gov/case?id=f6e76746-efdb-40e1-8e60-d8d964ba51c7
MRI,MPX2084,MPX2084_synpic40681,https://openi.nlm.nih.gov//imgs/512/79/2084/MPX2084_synpic40681.png,https://medpix.nlm.nih.gov/case?id=5cd699e6-8e8c-4f65-9e35-76e7693b289c
MRI,MPX2084,MPX2084_synpic40682,https://openi.nlm.nih.gov//imgs/512/79/2084/MPX2084_synpic40682.png,https://medpix.nlm.nih.gov/case?id=4651e225-6d3b-4622-974d-0a48f8116ea4
MRI,MPX2087,MPX2087_synpic16289,https://openi.nlm.nih.gov//imgs/512/82/2087/MPX2087_synpic16289.png,https://medpix.nlm.nih.gov/case?id=17fe1dee-f9ab-49ba-b525-529f2a7dd85f
MRI,MPX2087,MPX2087_synpic16290,https://openi.nlm.nih.gov//imgs/512/82/2087/MPX2087_synpic16290.png,https://medpix.nlm.nih.gov/case?id=d33001ad-731a-45ed-831c-34beda345ad7
MRI,MPX2066,MPX2066_synpic26220,https://openi.nlm.nih.gov//imgs/512/61/2066/MPX2066_synpic26220.png,https://medpix.nlm.nih.gov/case?id=cdb835f7-e739-4396-96a6-62c06f1ff8a6
MRI,MPX2066,MPX2066_synpic26221,https://openi.nlm.nih.gov//imgs/512/61/2066/MPX2066_synpic26221.png,https://medpix.nlm.nih.gov/case?id=929a8249-698b-466e-9cb6-ed93a13d9225
MRI,MPX2066,MPX2066_synpic26222,https://openi.nlm.nih.gov//imgs/512/61/2066/MPX2066_synpic26222.png,https://medpix.nlm.nih.gov/case?id=847c9c4d-79ea-48be-b5c3-94a17528263f
MRI,MPX2083,MPX2083_synpic52355,https://openi.nlm.nih.gov//imgs/512/78/2083/MPX2083_synpic52355.png,https://medpix.nlm.nih.gov/case?id=43fccebd-b6cb-4781-ae17-b70afc6cbb22
MRI,MPX2083,MPX2083_synpic52356,https://openi.nlm.nih.gov//imgs/512/78/2083/MPX2083_synpic52356.png,https://medpix.nlm.nih.gov/case?id=2375469f-cd3b-44c3-9e96-80eea81b3e56
MRI,MPX2083,MPX2083_synpic52357,https://openi.nlm.nih.gov//imgs/512/78/2083/MPX2083_synpic52357.png,https://medpix.nlm.nih.gov/case?id=3ea8ca33-dfef-4c7c-ad3f-c8e9f66065b6
MRI,MPX2083,MPX2083_synpic52358,https://openi.nlm.nih.gov//imgs/512/78/2083/MPX2083_synpic52358.png,https://medpix.nlm.nih.gov/case?id=269c17b7-8d94-43b1-8eeb-b99ffedb21dd
MRI,MPX2083,MPX2083_synpic52359,https://openi.nlm.nih.gov//imgs/512/78/2083/MPX2083_synpic52359.png,https://medpix.nlm.nih.gov/case?id=8704425c-757b-4925-8c2b-082af8a2873f
MRI,MPX2093,MPX2093_synpic26837,https://openi.nlm.nih.gov//imgs/512/88/2093/MPX2093_synpic26837.png,https://medpix.nlm.nih.gov/case?id=b96dcf17-0874-48a1-a6e3-2b4ea5840b6d
MRI,MPX2128,MPX2128_synpic28895,https://openi.nlm.nih.gov//imgs/512/123/2128/MPX2128_synpic28895.png,https://medpix.nlm.nih.gov/case?id=f459281d-6449-4f21-9c8c-f3849adb0d2e
MRI,MPX2128,MPX2128_synpic28896,https://openi.nlm.nih.gov//imgs/512/123/2128/MPX2128_synpic28896.png,https://medpix.nlm.nih.gov/case?id=321b7035-d150-4d81-bce5-32c678c70f2e
MRI,MPX2128,MPX2128_synpic28897,https://openi.nlm.nih.gov//imgs/512/123/2128/MPX2128_synpic28897.png,https://medpix.nlm.nih.gov/case?id=df1facaa-8272-4105-b917-375e46502351
MRI,MPX2128,MPX2128_synpic28898,https://openi.nlm.nih.gov//imgs/512/123/2128/MPX2128_synpic28898.png,https://medpix.nlm.nih.gov/case?id=b94bffce-a58d-4d43-a25c-5e2a245ec98e
MRI,MPX2127,MPX2127_synpic19439,https://openi.nlm.nih.gov//imgs/512/122/2127/MPX2127_synpic19439.png,https://medpix.nlm.nih.gov/case?id=9830ef62-65ab-4220-979e-ae31613eb618
MRI,MPX2127,MPX2127_synpic19440,https://openi.nlm.nih.gov//imgs/512/122/2127/MPX2127_synpic19440.png,https://medpix.nlm.nih.gov/case?id=aecd03dd-f401-40da-8a31-212af904ebc4
MRI,MPX2127,MPX2127_synpic19441,https://openi.nlm.nih.gov//imgs/512/122/2127/MPX2127_synpic19441.png,https://medpix.nlm.nih.gov/case?id=0d2d0703-6621-4ec8-b83b-6aa930fbd93b
MRI,MPX2112,MPX2112_synpic23367,https://openi.nlm.nih.gov//imgs/512/107/2112/MPX2112_synpic23367.png,https://medpix.nlm.nih.gov/case?id=810278b2-1341-42d5-a780-97418733bb0c
MRI,MPX2112,MPX2112_synpic23368,https://openi.nlm.nih.gov//imgs/512/107/2112/MPX2112_synpic23368.png,https://medpix.nlm.nih.gov/case?id=b395086a-19e4-496d-a71a-7870f6ba06ef
MRI,MPX2097,MPX2097_synpic19228,https://openi.nlm.nih.gov//imgs/512/92/2097/MPX2097_synpic19228.png,https://medpix.nlm.nih.gov/case?id=d8718fdc-da3b-404f-ab6a-e4bd58ea6a32
MRI,MPX2097,MPX2097_synpic19229,https://openi.nlm.nih.gov//imgs/512/92/2097/MPX2097_synpic19229.png,https://medpix.nlm.nih.gov/case?id=d86287b5-e678-40d2-80cb-2b56fe72544a
MRI,MPX2097,MPX2097_synpic19230,https://openi.nlm.nih.gov//imgs/512/92/2097/MPX2097_synpic19230.png,https://medpix.nlm.nih.gov/case?id=c78558cb-c576-44b7-9eba-305da08dc330
MRI,MPX2097,MPX2097_synpic19231,https://openi.nlm.nih.gov//imgs/512/92/2097/MPX2097_synpic19231.png,https://medpix.nlm.nih.gov/case?id=0e95561d-0fcc-43b1-b7a1-9f3abea6b5c9
MRI,MPX2134,MPX2134_synpic57588,https://openi.nlm.nih.gov//imgs/512/129/2134/MPX2134_synpic57588.png,https://medpix.nlm.nih.gov/case?id=70081d67-2f3d-4632-a017-f35946f57fe2
MRI,MPX2134,MPX2134_synpic57589,https://openi.nlm.nih.gov//imgs/512/129/2134/MPX2134_synpic57589.png,https://medpix.nlm.nih.gov/case?id=3e351101-ece2-4902-84ef-6a251a807e90
MRI,MPX2141,MPX2141_synpic24031,https://openi.nlm.nih.gov//imgs/512/136/2141/MPX2141_synpic24031.png,https://medpix.nlm.nih.gov/case?id=18ec583b-70bb-4850-8110-c0dc4e72db6e
MRI,MPX2141,MPX2141_synpic24032,https://openi.nlm.nih.gov//imgs/512/136/2141/MPX2141_synpic24032.png,https://medpix.nlm.nih.gov/case?id=20dd41a1-ac83-49c6-9720-ff4eb2b94c5d
MRI,MPX2142,MPX2142_synpic20378,https://openi.nlm.nih.gov//imgs/512/137/2142/MPX2142_synpic20378.png,https://medpix.nlm.nih.gov/case?id=517132ee-05d0-4f59-977d-cd345ea77232
MRI,MPX2142,MPX2142_synpic20379,https://openi.nlm.nih.gov//imgs/512/137/2142/MPX2142_synpic20379.png,https://medpix.nlm.nih.gov/case?id=3e1f8aa9-d40e-4616-b5cf-54ae6814dcaa
MRI,MPX2142,MPX2142_synpic20380,https://openi.nlm.nih.gov//imgs/512/137/2142/MPX2142_synpic20380.png,https://medpix.nlm.nih.gov/case?id=e46c3f54-4ccc-4f51-a131-807d23013748
MRI,MPX2142,MPX2142_synpic20381,https://openi.nlm.nih.gov//imgs/512/137/2142/MPX2142_synpic20381.png,https://medpix.nlm.nih.gov/case?id=26e59b48-de57-489e-8522-03f5d2664f1c
MRI,MPX2139,MPX2139_synpic29035,https://openi.nlm.nih.gov//imgs/512/134/2139/MPX2139_synpic29035.png,https://medpix.nlm.nih.gov/case?id=90f8f0a5-7f79-470b-8753-6c50df17cd53
MRI,MPX2139,MPX2139_synpic29036,https://openi.nlm.nih.gov//imgs/512/134/2139/MPX2139_synpic29036.png,https://medpix.nlm.nih.gov/case?id=922e8734-3671-4d5b-8de4-e87f5b3a22d3
MRI,MPX2139,MPX2139_synpic29037,https://openi.nlm.nih.gov//imgs/512/134/2139/MPX2139_synpic29037.png,https://medpix.nlm.nih.gov/case?id=660c74a8-5a6d-4b08-bdb6-d92f7a0076b2
MRI,MPX2139,MPX2139_synpic29038,https://openi.nlm.nih.gov//imgs/512/134/2139/MPX2139_synpic29038.png,https://medpix.nlm.nih.gov/case?id=8aa80817-be71-41e1-a039-ee050a1995a1
MRI,MPX2146,MPX2146_synpic24431,https://openi.nlm.nih.gov//imgs/512/141/2146/MPX2146_synpic24431.png,https://medpix.nlm.nih.gov/case?id=6456525e-f9ba-4dfb-853b-cb93f09f0507
MRI,MPX2146,MPX2146_synpic24432,https://openi.nlm.nih.gov//imgs/512/141/2146/MPX2146_synpic24432.png,https://medpix.nlm.nih.gov/case?id=4104b750-6ecc-4132-b990-69af0ed8d645
MRI,MPX2158,MPX2158_synpic19197,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19197.png,https://medpix.nlm.nih.gov/case?id=d52b8d27-7e3b-4d0f-af71-ea6ce4380da9
MRI,MPX2158,MPX2158_synpic19198,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19198.png,https://medpix.nlm.nih.gov/case?id=22cfcc4a-e6dd-48ad-9e06-c7a8cf839f1c
MRI,MPX2158,MPX2158_synpic19199,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19199.png,https://medpix.nlm.nih.gov/case?id=48cb74a3-b6c8-4267-aa76-2ec35bfd1d62
MRI,MPX2158,MPX2158_synpic19200,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19200.png,https://medpix.nlm.nih.gov/case?id=e5d73dc3-c9e1-4c92-be29-3d82ebf53059
MRI,MPX2158,MPX2158_synpic19201,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19201.png,https://medpix.nlm.nih.gov/case?id=d73510d4-5467-474d-be89-eb4c20a90d84
MRI,MPX2158,MPX2158_synpic19202,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19202.png,https://medpix.nlm.nih.gov/case?id=bff8c619-ff71-45d6-909d-27ece5d9ad3e
MRI,MPX2158,MPX2158_synpic19203,https://openi.nlm.nih.gov//imgs/512/153/2158/MPX2158_synpic19203.png,https://medpix.nlm.nih.gov/case?id=ef5e6d75-5c52-4b75-ac8d-dbec7cca0a7d
MRI,MPX2173,MPX2173_synpic24937,https://openi.nlm.nih.gov//imgs/512/168/2173/MPX2173_synpic24937.png,https://medpix.nlm.nih.gov/case?id=21ec1302-4856-45c9-b0d8-a5a1762623f9
MRI,MPX2173,MPX2173_synpic24938,https://openi.nlm.nih.gov//imgs/512/168/2173/MPX2173_synpic24938.png,https://medpix.nlm.nih.gov/case?id=eadd01e6-e57a-40c0-8fdf-ed5a01c39b67
MRI,MPX2175,MPX2175_synpic59075,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59075.png,https://medpix.nlm.nih.gov/case?id=4510eec0-5199-4e4b-b803-15723ae51c31
MRI,MPX2175,MPX2175_synpic59076,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59076.png,https://medpix.nlm.nih.gov/case?id=bfc38b15-548a-46b9-b720-e1e05b5a4a8b
MRI,MPX2175,MPX2175_synpic59077,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59077.png,https://medpix.nlm.nih.gov/case?id=65c7790d-d274-443a-bee2-60394d783166
MRI,MPX2175,MPX2175_synpic59078,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59078.png,https://medpix.nlm.nih.gov/case?id=c587eb31-59e7-4b79-afa6-826dfc2530bf
MRI,MPX2175,MPX2175_synpic59079,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59079.png,https://medpix.nlm.nih.gov/case?id=b3936f46-5772-43bb-9143-af00e9f08380
MRI,MPX2175,MPX2175_synpic59080,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59080.png,https://medpix.nlm.nih.gov/case?id=73f1faa1-392b-4d08-b793-0635f06ec566
MRI,MPX2175,MPX2175_synpic59081,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59081.png,https://medpix.nlm.nih.gov/case?id=c03558db-d678-4228-8326-334fc87d3016
MRI,MPX2175,MPX2175_synpic59082,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59082.png,https://medpix.nlm.nih.gov/case?id=4522be0b-4e58-4b13-a8c1-28d19b65e85f
MRI,MPX2175,MPX2175_synpic59083,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59083.png,https://medpix.nlm.nih.gov/case?id=97f9d82a-eaa2-48d3-9736-6513638942de
MRI,MPX2175,MPX2175_synpic59084,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59084.png,https://medpix.nlm.nih.gov/case?id=c56d538f-89e0-4af3-a431-ae3e6a923aff
MRI,MPX2175,MPX2175_synpic59085,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59085.png,https://medpix.nlm.nih.gov/case?id=52498c2d-2c0f-4cac-ad88-451d4fcf1a11
MRI,MPX2175,MPX2175_synpic59086,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59086.png,https://medpix.nlm.nih.gov/case?id=85a33b2a-64a6-476b-a1c3-83a2eab842a8
MRI,MPX2175,MPX2175_synpic59087,https://openi.nlm.nih.gov//imgs/512/170/2175/MPX2175_synpic59087.png,https://medpix.nlm.nih.gov/case?id=352bec4f-a327-4b85-b5b8-2561bebcb8bc
MRI,MPX2185,MPX2185_synpic16672,https://openi.nlm.nih.gov//imgs/512/180/2185/MPX2185_synpic16672.png,https://medpix.nlm.nih.gov/case?id=0c952c23-f373-4e86-b468-c7aa1faf04b2
MRI,MPX2199,MPX2199_synpic15700,https://openi.nlm.nih.gov//imgs/512/194/2199/MPX2199_synpic15700.png,https://medpix.nlm.nih.gov/case?id=69c0bc45-d05f-4ec2-8ea3-0f4282431b19
MRI,MPX2193,MPX2193_synpic42191,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42191.png,https://medpix.nlm.nih.gov/case?id=0fa57f3f-5749-405b-8c0e-d6967684126a
MRI,MPX2193,MPX2193_synpic42192,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42192.png,https://medpix.nlm.nih.gov/case?id=4249f8ab-9d97-4816-9b4c-32edf697ca4a
MRI,MPX2193,MPX2193_synpic42193,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42193.png,https://medpix.nlm.nih.gov/case?id=fb4d7659-1757-4457-99f8-c3c34f531ffd
MRI,MPX2193,MPX2193_synpic42194,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42194.png,https://medpix.nlm.nih.gov/case?id=516d05b2-659a-4358-b243-e96f07fc8576
MRI,MPX2193,MPX2193_synpic42195,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42195.png,https://medpix.nlm.nih.gov/case?id=42590db3-7f71-4685-a402-a78f73fa1676
MRI,MPX2193,MPX2193_synpic42196,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42196.png,https://medpix.nlm.nih.gov/case?id=8e148261-5fcc-4fc9-8ea1-de751cc63733
MRI,MPX2193,MPX2193_synpic42197,https://openi.nlm.nih.gov//imgs/512/188/2193/MPX2193_synpic42197.png,https://medpix.nlm.nih.gov/case?id=b327d17f-d7b5-4435-a87e-10378a64738e
MRI,MPX2195,MPX2195_synpic4103,https://openi.nlm.nih.gov//imgs/512/190/2195/MPX2195_synpic4103.png,https://medpix.nlm.nih.gov/case?id=318fc027-dc2a-4d08-9e6c-e53011184860
MRI,MPX2195,MPX2195_synpic4104,https://openi.nlm.nih.gov//imgs/512/190/2195/MPX2195_synpic4104.png,https://medpix.nlm.nih.gov/case?id=0aceef08-0ffb-421e-8e0b-df102e889863
MRI,MPX2195,MPX2195_synpic4105,https://openi.nlm.nih.gov//imgs/512/190/2195/MPX2195_synpic4105.png,https://medpix.nlm.nih.gov/case?id=fec3360f-be35-4538-ba9b-f2758e54952c
MRI,MPX2195,MPX2195_synpic4106,https://openi.nlm.nih.gov//imgs/512/190/2195/MPX2195_synpic4106.png,https://medpix.nlm.nih.gov/case?id=412e8aeb-45ea-4290-9dad-4196eae2ae15
MRI,MPX2204,MPX2204_synpic23796,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23796.png,https://medpix.nlm.nih.gov/case?id=ffd40328-159c-40ff-a7b4-77920fb98f8e
MRI,MPX2204,MPX2204_synpic23797,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23797.png,https://medpix.nlm.nih.gov/case?id=1fcd866c-321e-4e49-b67c-23839a0a1f77
MRI,MPX2204,MPX2204_synpic23798,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23798.png,https://medpix.nlm.nih.gov/case?id=e4f585bd-94b7-4421-bdd5-8e9a201f24e7
MRI,MPX2204,MPX2204_synpic23799,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23799.png,https://medpix.nlm.nih.gov/case?id=d14556dc-5432-4f69-ac34-6f50692b0b56
MRI,MPX2204,MPX2204_synpic23800,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23800.png,https://medpix.nlm.nih.gov/case?id=a24da39a-912a-4e7e-ae01-ba47f1f3b485
MRI,MPX2204,MPX2204_synpic23801,https://openi.nlm.nih.gov//imgs/512/199/2204/MPX2204_synpic23801.png,https://medpix.nlm.nih.gov/case?id=a5d23d14-a1f4-47d6-91c0-bc8837f7c845
MRI,MPX2218,MPX2218_synpic30796,https://openi.nlm.nih.gov//imgs/512/213/2218/MPX2218_synpic30796.png,https://medpix.nlm.nih.gov/case?id=60e7777f-2dc9-4120-a2cd-e88f49fc9add
MRI,MPX2218,MPX2218_synpic30797,https://openi.nlm.nih.gov//imgs/512/213/2218/MPX2218_synpic30797.png,https://medpix.nlm.nih.gov/case?id=78c61e35-1e75-407a-ba1c-e93208ee3a0f
MRI,MPX2218,MPX2218_synpic30800,https://openi.nlm.nih.gov//imgs/512/213/2218/MPX2218_synpic30800.png,https://medpix.nlm.nih.gov/case?id=164a5852-5cea-44ad-9cc7-b087488827ce
MRI,MPX2218,MPX2218_synpic30801,https://openi.nlm.nih.gov//imgs/512/213/2218/MPX2218_synpic30801.png,https://medpix.nlm.nih.gov/case?id=c28b6449-ce2a-46ef-9a5b-0531ed6ea6f2
MRI,MPX2218,MPX2218_synpic30802,https://openi.nlm.nih.gov//imgs/512/213/2218/MPX2218_synpic30802.png,https://medpix.nlm.nih.gov/case?id=8553f67f-c002-4951-9732-e94baed16626
MRI,MPX2225,MPX2225_synpic17072,https://openi.nlm.nih.gov//imgs/512/220/2225/MPX2225_synpic17072.png,https://medpix.nlm.nih.gov/case?id=4be42fab-3f7a-4ce2-b671-5f3433c36f20
